,idx,beta,pval,cilb,ciub,i2,tau2
ZXDB,8957,-0.140763231302251,0.173294433582436,-0.343371773854073,0.0618453112495703,98.4248273223055,0.230922909747246
ZNF426,12559,-0.148900350279143,0.173938070719322,-0.363542012560975,0.0657413120026887,98.3268003708909,0.259430967709275
TBP,12892,0.0580659689839539,0.174492561521209,-0.0257446604566729,0.141876598424581,95.3764570990233,0.0359534253211545
ZNF507,23328,0.103169856814747,0.174505597288349,-0.0457468383793492,0.252086552008844,96.3027905663626,0.119328464072339
YY1,18467,0.0457062458389769,0.175404950909117,-0.0204044404084856,0.111816932086439,94.9189344943699,0.0224080814678731
IKZF3,27107,0.292327981922541,0.179538935094929,-0.134555165062982,0.719211128908064,95.8637083730985,0.956031516878492
KLF13,20938,-0.252887917848968,0.179955230089044,-0.622530574453074,0.116754738755137,98.8197340657091,0.78003279009903
DDX20,16652,0.0904354884155973,0.180612510881698,-0.0419523478496915,0.222823324680886,97.2854170432323,0.0932669213245175
ZNF621,18025,0.0978923122681748,0.182253376372061,-0.045951120251481,0.241735744787831,96.1573771890714,0.111339099903448
RELA,15886,0.0744696134664614,0.18316765462414,-0.0351852647604985,0.184124491693421,96.2149158186208,0.0630403981389839
ZKSCAN1,13656,0.10180516693951,0.185831502422325,-0.0490132027243309,0.25262353660335,94.6962636966556,0.11996320036622
HLTF,13567,0.147574289219685,0.186128183802748,-0.0711957805301493,0.36634435896952,97.8448101999458,0.267094654550956
MXD4,6310,-0.159933337262098,0.187087887538353,-0.397542012366862,0.0776753378426663,98.1347095689261,0.318282654045693
UBTF,13141,0.05914175587677,0.195888585644613,-0.0304823488094064,0.148765860562946,94.2230110210059,0.0399308285183546
PBX3,28029,-0.241677603736639,0.201826571626305,-0.612793585976745,0.129438378503468,98.9911861178076,0.768187410133189
ZNF555,18537,-0.124971559559656,0.202662942117473,-0.317231762586698,0.0672886434673855,97.1141225381239,0.199120314187979
ZNF311,18271,-0.252636412913885,0.208652275991683,-0.646469357117764,0.141196531289995,98.0770881259064,0.859883913600524
SYNCRIP,22638,0.0921734837382203,0.210248666739086,-0.0520194360204059,0.236366403496847,97.6674904777929,0.116210371796395
SMAD2,13690,-0.0827321450186297,0.210371890745069,-0.212190343962708,0.0467260539254482,97.7825757415875,0.0925817891235339
GLI2,6984,-0.374375470288132,0.213947789340654,-0.964794238112446,0.216043297536183,98.4248341217613,1.95009223225531
ZBED5,9311,0.0990700478336673,0.2144491576598,-0.0573420448013292,0.255482140468664,97.6202236172042,0.130796382042053
BCOR,11501,-0.0998057065129594,0.215232035837075,-0.257648500192035,0.0580370871661161,93.5921094209567,0.124520825387615
SP5,25736,-0.521921441654672,0.216207328296659,-1.34909613099695,0.305253247687602,98.2532202751958,3.78019817864569
ZFP1,27608,-0.177848997069661,0.216556147781278,-0.459929636816059,0.104231642676738,99.1239977189174,0.458872218231309
MYRF,9155,-0.44554482241383,0.216958031508912,-1.15282750315806,0.261737858330397,99.0638647337107,2.73581886798954
ZNF792,16970,0.169660732256535,0.225048335363121,-0.104428716141933,0.443750180655003,97.7258848139125,0.419743770959983
LCORL,23737,0.0775905390411531,0.227299045173039,-0.04836730755032,0.203548385632626,93.3440821759488,0.0774821603580577
OSR2,28486,-0.579180820760515,0.227774235845587,-1.52036486655478,0.362003225033753,98.8775230185196,4.80642090241302
ZFP91,21358,-0.0791153957199466,0.231528941414398,-0.208720448431626,0.0504896569917328,97.5594790325845,0.0943108065869422
ZBTB40,6082,-0.110148584351047,0.233014845762501,-0.2911665909381,0.0708694222360062,96.8799467690011,0.167384190734779
COPS2,7660,-0.0660240255801122,0.23324630046571,-0.174581554584724,0.0425335034244997,94.4222147063032,0.0625872671810151
ETV1,13646,-0.274765828566728,0.233428515609438,-0.726715391081114,0.177183733947658,98.1000182830755,1.16196283273046
PRDM4,12315,0.107267152197372,0.237816331365094,-0.0708323313472551,0.285366635741999,98.6066385808469,0.178733942915324
ZBTB7A,21587,-0.125211631971939,0.239023122791382,-0.333640049558345,0.0832167856144667,98.5136704930024,0.246299515699975
SOX13,8537,-0.195116720465549,0.240523555799019,-0.520948305427116,0.130714864496019,98.8824128762771,0.588934289243444
TAF9B,421,-0.103083698451465,0.242509636269086,-0.275954367983201,0.0697869710802711,97.6118207829892,0.163237781929815
PHF20,20847,0.0757100356012427,0.243252719713484,-0.0514555838619446,0.20287565506443,97.0838502201032,0.0867612898012001
ZNF404,13540,-0.191765514505083,0.248306021245559,-0.517328155649752,0.133797126639587,96.9080100544994,0.571028086054068
RLF,25444,-0.0801378955907299,0.250646409983095,-0.21686319570307,0.0565874045216101,95.6980757842723,0.101587021066224
ATF1,22756,-0.0852082488260046,0.251427328748471,-0.230823943750488,0.0604074460984792,96.7840685074159,0.115292636558381
U2AF1,17549,0.165622369330588,0.254853289773297,-0.119466724895834,0.45071146355701,80.497335692141,0.357274221821416
CTBP2,16919,0.141837627930315,0.260465344652069,-0.10520639048296,0.388881646343589,99.1133821826548,0.340860419436179
ZNF592,23357,-0.0499034217888956,0.262385205933145,-0.137172703037434,0.0373658594596424,91.6973007191788,0.0374950664913891
TRIM22,3340,-0.231653749673663,0.262651288262029,-0.636987301112617,0.173679801765292,98.6623443773552,0.937932816413264
HDAC6,18644,-0.12599743538398,0.263455972483048,-0.346831981202577,0.0948371104346172,98.532405433377,0.268110032961069
ZNF362,28040,-0.0676622979094613,0.271918347412002,-0.188369529281114,0.0530449334621911,95.1699290563773,0.0746645931352931
ZNF395,25253,-0.162312764922525,0.272703685940409,-0.452347861484274,0.127722331639224,98.9133535282782,0.483971925495953
CREBBP,9505,-0.0784659098186792,0.280519411854368,-0.220976119410088,0.0640442997727294,95.668296029364,0.109100055230654
ZNF776,13862,-0.0687152953058077,0.280995389385834,-0.193639936712979,0.0562093461013639,94.4154676002705,0.0774282793750186
KDM4A,17854,0.0673805330074122,0.285138356379154,-0.0561762964360172,0.190937362450842,94.9324481916436,0.0772042846978756
ZNF350,804,-0.129849250323705,0.285855551455837,-0.36831076705241,0.108612266404999,98.2385349166442,0.320851486636743
FOXA3,1937,-0.589080281001683,0.290879017461594,-1.68222676845432,0.504066206450955,98.8021954034101,6.25609024606838
SMARCA5,2211,-0.0586582372833315,0.291449768629403,-0.167638196450204,0.0503217218835404,95.6663434117861,0.0626718576333153
MIXL1,21619,0.538049908917788,0.292231080234832,-0.463202034290636,1.53930185212621,97.2239750493387,5.55549309950845
ZNF449,22408,0.101792859578727,0.292328750252219,-0.0876708421576662,0.291256561315121,96.6727937536416,0.192147463690832
PCBP2,13075,0.0646692158686486,0.293918544194934,-0.0560945633718221,0.185432995109119,96.8967252018026,0.0787146115773443
ZBED1,14844,-0.103438457506003,0.294964955833906,-0.297019296869261,0.0901423818572559,98.3355313573975,0.21321485448562
RCOR1,228,0.0806323426567394,0.297861372636317,-0.0711753910354921,0.232440076348971,96.7135067939538,0.124016204945096
ZNF518A,4670,-0.0880312999474544,0.311142691781892,-0.258384319967568,0.0823217200726587,95.6348366535223,0.149680443082651
TEAD2,11200,0.222725416499515,0.31163131669786,-0.208715237473628,0.654166070472658,98.9781715180229,1.01460791157281
ZBTB1,7552,-0.0622040273011936,0.312652433984891,-0.182953781922507,0.05854572732012,94.9163875293093,0.0752006812284877
YBX3,11813,0.208023851838837,0.314779669208684,-0.197568727801606,0.613616431479281,98.812096937676,0.911196000278773
ZNF444,13955,0.078944406880147,0.322315062547314,-0.0773922281264895,0.235281041886784,94.6134302890948,0.122694323879262
IKZF1,26500,-0.228920117164078,0.323024452263272,-0.682924499754154,0.225084265425998,97.7322430714294,1.13310256872926
ZNF548,15987,-0.0986901850861895,0.323907044501609,-0.29477421530106,0.097393845128681,98.1134211788822,0.210446630351099
BCL3,8045,0.153372298802668,0.326351947028511,-0.152901498001539,0.459646095606874,94.0994074697917,0.468827600577419
IKZF2,10987,-0.178955268571263,0.326418847573519,-0.536365896442835,0.178455359300309,97.7615845950446,0.684198582637327
ZNF747,12014,-0.0626077793718469,0.337339468669452,-0.190504871541745,0.0652893127980511,97.0261475593287,0.086355763308491
ZBTB26,19099,0.0908816451166838,0.345172180532055,-0.0978108192069023,0.27957410944027,96.5579280605389,0.18425073188064
ZNF23,1180,0.0977953315824554,0.34868288272018,-0.106735336294947,0.302325999459858,93.9628119483827,0.212377380705504
ZNF610,9918,-0.169592946562996,0.350375362618219,-0.525530183963419,0.186344290837427,97.8959178197987,0.691489210289993
ZNF547,6873,0.0778304605897391,0.351363602031332,-0.0858535258305689,0.241514447010047,93.9709882560161,0.139715063494963
ZNF248,569,-0.121511177987547,0.351612062613166,-0.377191239897614,0.134168883922521,98.2517396770945,0.359893459098996
SIN3B,28,0.0912144943859415,0.356221881796122,-0.102563332685417,0.2849923214573,97.9988939110197,0.210651848634882
ATF4,18320,0.0860529405085405,0.358188852932215,-0.0975089721132075,0.269614853130288,96.8574483767095,0.179132760207282
ZNF416,21056,0.0666331059648611,0.361116957549947,-0.0763727395300779,0.2096389514598,94.844938907417,0.105285989656788
ZNF697,21241,0.164129315080141,0.363867547541702,-0.190144240879894,0.518402871040176,98.323527207759,0.651541214356426
ZNF670,6715,0.0865772663603021,0.365943328001892,-0.101110666497787,0.274265199218391,96.4630164890184,0.190435019434819
REST,4584,-0.117807707860191,0.369749161607053,-0.375236308825007,0.139620893104625,98.9517797018252,0.383135991736099
ZNF302,11913,-0.076540710406794,0.373015194700053,-0.244940302797869,0.091858881984281,96.343041463418,0.149360427877817
BACH1,7997,-0.0794982260060934,0.378834305973676,-0.256549916663678,0.0975534646514915,95.870385227385,0.17238453624086
MNT,361,0.0959865501914185,0.379610726199873,-0.118135043911238,0.310108144294075,98.241213173267,0.256334472160585
KLF7,18285,-0.140528198663117,0.380284733159285,-0.454454646831464,0.17339824950523,97.7934322890108,0.552190313727144
SALL1,1330,-0.431957952063462,0.383914388268596,-1.40429703218864,0.54038112806172,99.1139637383982,4.97529213103378
SP3,20979,0.073078573637955,0.38437015435595,-0.091579342488448,0.237736489764358,98.1379577240917,0.15200674510548
ZNF37A,17015,-0.0722925635105601,0.385000527661971,-0.235395621900605,0.0908104948794851,96.2654025264904,0.145281164037753
TBX21,30448,-0.219780117190013,0.387369889344897,-0.718117291760191,0.278557057380165,96.7899559470328,1.28704169227957
ESRRA,29101,0.108662332778516,0.387571033358353,-0.137826897284747,0.355151562841779,97.6920741629543,0.338019103364642
ZNF512B,22159,0.0898622122915049,0.393462411425957,-0.116530998618922,0.296255423201932,97.0758118529874,0.236495943615
SCRT1,7239,0.388638955487942,0.396067647573968,-0.508909815525856,1.28618772650174,94.402249109538,4.35304414169923
HOMEZ,25862,0.0708407215686985,0.39771276004748,-0.0933346320098499,0.235016075147247,97.3284242554127,0.145072801982735
ETV5,10075,0.15355662585497,0.399228133062824,-0.203460287437272,0.510573539147212,97.4509132437224,0.705824441907449
ZNF580,29275,0.0844929349406907,0.40149550982685,-0.112899586410738,0.281885456292119,96.7572674082998,0.209463375620156
RBM25,7026,0.0475666231994262,0.429647737869179,-0.0704752946337114,0.165608541032564,93.3993189284953,0.0717125389771307
ZSCAN21,3600,0.0409287127091589,0.43343325269991,-0.0614786836128643,0.143336109031182,94.3569761138813,0.0524934250141839
PLRG1,26370,-0.0323753157266091,0.434372503612488,-0.113547008503149,0.0487963770499308,95.9579803888118,0.035119782386295
CTCF,3071,0.0250122904739452,0.446349458592849,-0.0393635675956205,0.0893881485435109,93.007975691014,0.019731888719336
HNRNPLL,12761,-0.0461894195232024,0.450432487679827,-0.166144758770954,0.0737659197245498,96.7846911172964,0.0735787150956501
SIN3A,25338,-0.0419942095790189,0.45300387039198,-0.151676144326166,0.0676877251681279,95.5000304663381,0.0618209361790685
ZBTB6,23502,0.040823229717094,0.454453445345735,-0.0661431735514024,0.14778963298559,90.8357659358882,0.0561322694190865
ZBTB2,7014,-0.0455902736112849,0.457971614287558,-0.165984205963019,0.0748036587404494,96.1880187207285,0.0770499531821673
ZNF652,18954,-0.0439439881272028,0.461957178871335,-0.161025781952194,0.0731378056977886,93.3879015938445,0.0667494883285178
MBD1,6259,-0.0358203816415834,0.464687000475064,-0.131842502444222,0.0602017391610554,97.1637508092313,0.0481827413149723
CTCFL,20755,-0.365758182067649,0.465801571476093,-1.34868178342744,0.617165419292142,94.350254867296,4.87799725808231
PRDM1,17557,0.153781569544096,0.47850422785238,-0.271506884317284,0.579070023405477,97.1421311018589,0.98809416158731
ZNF488,22862,-0.376356203145866,0.478829718485178,-1.41795337617719,0.665240969885456,98.9802463786142,6.19589700644548
ZNF584,20445,0.0315572347509891,0.48258298905577,-0.0565303126681728,0.119644782170151,92.1656856199644,0.0375697121319738
SP1,6210,0.049919168115579,0.484962513353912,-0.0901835131044226,0.190021849335581,97.2292725452253,0.105001519661206
L3MBTL2,27398,0.0279817392229728,0.493523524791548,-0.0521146052360261,0.108078083681972,93.4868175845167,0.0326510178091462
SP7,18282,0.381954187905505,0.496517720339691,-0.718986262792744,1.48289463860375,95.7471088993934,6.42510451335424
CREB3L1,12624,-0.232850733210898,0.502595941610948,-0.913596091106488,0.447894624684692,98.674667768598,2.50531265870004
RBPJ,16753,-0.0592404300911632,0.504060549856244,-0.233026691492215,0.114545831309889,98.4097680449144,0.16736631967825
PHF21A,28525,-0.0630815104612064,0.525373681572065,-0.257760487567456,0.131597466645043,98.4709161215938,0.209992968386369
ZNF830,26616,-0.0344540885981372,0.525956104975172,-0.140934250676643,0.0720260734803682,96.3748173368116,0.0587136675274896
PKNOX1,18583,-0.0367965686718814,0.530911078412364,-0.151890927934507,0.0782977905907437,96.2637898857661,0.0661299955219876
HNF4G,6868,0.254219055231714,0.531544043801028,-0.54216805505217,1.0506061655156,98.4089601057459,3.34676869298911
ZSCAN5C,4363,0.20582001770748,0.533293669437409,-0.441706203342888,0.853346238757849,82.0943013152288,1.73521306100052
SRSF7,22203,0.0457727268439748,0.538901325158187,-0.100226475756636,0.191771929444586,95.9965061940275,0.111526212676537
MAFG,22215,0.082078872231012,0.539877052320475,-0.180354922699027,0.344512667161051,98.4156804475233,0.394317405981049
YBX1,20170,0.0814901768592605,0.545094135747509,-0.182450485440531,0.345430839159052,99.0482760100573,0.395597756789335
CREB3,21948,0.0388339402654015,0.557030903133064,-0.0907738520176861,0.168441732548489,96.0808285988882,0.0853354972531641
TCF12,5383,-0.0532719936337381,0.557539164175734,-0.231296006611896,0.124752019344419,97.8298727779745,0.168841884423719
ZGPAT,17679,0.0581248212993752,0.557763130793716,-0.136226803271764,0.252476445870514,95.8852833371172,0.203089724390977
SMARCC2,385,-0.0441642656343883,0.566373476194664,-0.195123940723183,0.106795409454406,95.9025626495996,0.118422344127913
NR2C1,2918,0.0442206814543093,0.569471796293976,-0.10814646956645,0.196587832475069,96.9829942880858,0.125228465400721
SRSF4,16892,-0.0327185772459572,0.569799926958347,-0.145549867714416,0.0801127132225017,96.8902373941725,0.0677424779796253
ZKSCAN8,1792,-0.0465768806721337,0.570132058612093,-0.207337433928794,0.114183672584526,95.5940064979584,0.13457299783705
ZNF589,9912,-0.0502740038071603,0.573660232767077,-0.225395114510693,0.124847106896372,95.1933766749324,0.153995318560975
ZNF529,28422,0.0371847822324693,0.57665860716088,-0.0933623766743829,0.167731941139322,95.1482280467754,0.0855954402939014
HES1,7221,0.091702400843485,0.589203431321664,-0.241142953409283,0.424547755096253,96.8292480286365,0.594321685549663
KDM4B,27023,0.0618205471791498,0.590320080487902,-0.163239429429827,0.286880523788127,97.9452544776067,0.285709929128954
SPI1,673,0.139160183991054,0.59586865939092,-0.375119977995122,0.65344034597723,98.4098284011439,1.50752044280956
MYNN,21853,0.0345857021994387,0.59834754675151,-0.09409600199644,0.163267406395317,96.5833822725143,0.0914143393736602
MGA,449,-0.0303150369184925,0.60151061673424,-0.144089520496437,0.0834594466594514,91.9688160477214,0.064406546917471
TRIM25,643,0.0514926500970913,0.605546632043621,-0.143929081385495,0.246914381579677,96.7914341858873,0.198043988482551
SIX5,21433,-0.0790080134906264,0.608885557798888,-0.381653088283377,0.223637061302124,97.5755696968234,0.48926357479385
ZBTB7B,12403,0.0761386455035243,0.610037627780635,-0.216455913902789,0.368733204909837,98.7532959700142,0.478095174077325
MTA3,24933,0.0551937345291042,0.610753900072903,-0.15733718887583,0.267724657934038,98.9611927818067,0.245755144965817
KDM5A,7670,0.0292522212112133,0.611363221188223,-0.0835800617890693,0.142084504211496,94.3281134097212,0.0645487587412552
ZNF300,16462,0.128118566844479,0.611615353449548,-0.366412957349287,0.622650091038245,98.8592798258882,1.41643805747769
WT1,7015,-0.48519099119177,0.613815119503349,-2.36963537658805,1.39925339420451,98.7078863321623,19.8484341691978
GATA3,26998,-0.231270384010112,0.615952703895408,-1.13495157269675,0.672410804676528,99.1403286709354,4.59081590062507
ZNF624,28085,-0.0551482976335889,0.628069580249463,-0.27826654077134,0.167969945504162,97.0742469770912,0.271249409511738
AEBP2,6447,-0.0365961915479343,0.631521414897246,-0.186156720309439,0.11296433721357,97.6712734274316,0.127097487281438
ZNF391,27516,-0.063688415644923,0.635622829365471,-0.327132319770206,0.19975548848036,96.2802204873989,0.353948184095529
ZNF169,24587,0.070922530023099,0.635946754162753,-0.222726382342417,0.364571442388615,97.9181696049229,0.477436301875482
ZFHX2,747,-0.102128347840926,0.63743378204025,-0.526851890986013,0.32259519530416,98.5795340088666,1.0184894124329
ZNF143,28097,0.0308463508229417,0.640043955915722,-0.0984370301288883,0.160129731774772,97.2639407468361,0.0888166548756572
ZZZ3,2069,0.0245700221847443,0.645154585965686,-0.0800031649273549,0.129143209296844,94.6388119637665,0.0561243412859001
SAFB2,3421,0.0206767926711126,0.651692660629702,-0.0690987826334811,0.110452367975706,92.2361834713344,0.0406306252803119
ZNF76,4215,0.027655579163337,0.653157819381199,-0.0929639035013044,0.148275061827978,96.2760138205415,0.0791901330452178
NFYC,17560,-0.0192333809398271,0.65668046964409,-0.104040257430548,0.0655734955508944,95.1044283971601,0.0360962396557733
GATA4,29719,-0.271991956361877,0.662634725944021,-1.49390529293984,0.949921380216087,97.1415028770047,8.05614203227316
HNF1A,25269,0.170097514385164,0.667629384783553,-0.606292908117022,0.94648793688735,96.9357458610328,3.03693840554046
BCL11B,27297,0.114968852689735,0.685763507027565,-0.441948377566596,0.671886082946066,97.7350661018323,1.69454572850792
ZNF680,14756,-0.0537913297066502,0.687747143906304,-0.316108657492384,0.208525998079084,97.7069583459101,0.385690673703386
TAF7,26361,-0.0267060868646384,0.690807285086471,-0.158300517105514,0.104888343376237,96.7639557325669,0.09178589819196
IRF1,29951,0.053621651974218,0.695522786548404,-0.214912347861609,0.322155651810045,95.4538100637942,0.380363441636386
DMAP1,7922,-0.0378834256447486,0.703227536630674,-0.232782452681998,0.157015601392501,98.187663995977,0.212441687402576
ZNF223,16274,-0.028934877067549,0.70689746460178,-0.17975236361034,0.121882609475242,92.4160413173903,0.110599361310795
ZNF560,5979,0.215213081867271,0.710019284518734,-0.919202307343556,1.3496284710781,94.1382466094056,6.85516369249037
PRDM10,404,0.0202037103555867,0.714710925721223,-0.0881262069462617,0.128533627657435,92.60237240981,0.056900484097391
CEBPB,23282,0.0762253781657439,0.726636783987894,-0.351113823651618,0.503564579983106,98.4194606795656,0.9946539429733
ZNF112,12041,-0.0321775349588284,0.729643070139747,-0.214662322757753,0.150307252840096,95.9636968520329,0.173972566555682
ZBTB11,10559,0.0216292248070599,0.731532961274471,-0.10193270994523,0.145191159559349,96.2726391846945,0.0799407485480487
ZNF701,25019,0.0475408849550243,0.731743088649365,-0.224268664082369,0.319350433992417,98.5155525678163,0.413169130518236
GMEB1,25187,0.0190489123476602,0.732923572150728,-0.0903617018146263,0.128459526509947,96.0921453317727,0.0617121323731584
THAP11,23075,0.0192905522325138,0.737103648758887,-0.0933390717047322,0.13192017616976,94.3041036786459,0.0615846546488528
SRSF3,15984,0.0234943312966643,0.740047819936486,-0.115292371934971,0.162281034528299,96.0786710269473,0.0999365789642137
ZBTB48,3104,0.0251797258348343,0.754806913285197,-0.132842002308622,0.183201453978291,96.5004381587838,0.136328666493974
CHD1,9118,-0.0207893552401557,0.766305481139495,-0.157885215533375,0.116306505053064,93.5083806062318,0.0935291621604625
BMI1,23738,0.0151875366547834,0.767181457529152,-0.0853551094409773,0.115730182750544,91.6229579035428,0.0471912384982351
PAX8,12463,0.0754349022739734,0.770437989153409,-0.431243166608743,0.58211297115669,97.5375222792175,1.30290771898566
CEBPZ,7536,-0.0190675487053209,0.776509009166421,-0.150717730862571,0.11258263345193,97.3247363033953,0.0969168668540465
BCL11A,29008,-0.0993842728538596,0.77862233864309,-0.79230255822612,0.593534012518401,98.6541595035348,2.70172534931989
CEBPA,24457,-0.0649799655009646,0.779041397717221,-0.518909765228514,0.388949834226585,97.6559023754804,1.13303943560906
ZNF561,6074,-0.0268827986025169,0.779744944889487,-0.215293481796077,0.161527884591043,97.9417676372712,0.195410362013756
MYC,5671,-0.0755296760523201,0.780998252055955,-0.607996078324533,0.456936726219893,98.1295322491374,1.58402236257197
KAT8,30522,0.0159361842461836,0.782019150239172,-0.0969500568748982,0.128822425367265,96.5194255402303,0.0669978191390726
KLF5,14619,0.0773340335446814,0.784310765988561,-0.476442881485407,0.63111094857477,98.4669465213234,1.66844814373938
ZNF837,9395,0.0259459633148204,0.800985276923489,-0.175794485344793,0.227686411974433,94.3425663981052,0.213525656841695
MLLT1,25897,-0.0205278827466669,0.801193545598746,-0.180311339261091,0.139255573767757,97.4307346030752,0.142270700667557
NFRKB,22504,-0.0136468251180135,0.801725634685232,-0.120161154205591,0.0928675039695643,95.0549760954363,0.0599682803878294
ATF7,25380,0.019695353968318,0.813984389136837,-0.144367459556026,0.183758167492662,97.6373280867464,0.143257557143664
PAX5,20739,-0.091295390396629,0.824017263686801,-0.895930850298738,0.71334006950548,93.8885534653687,3.24889857777673
TEAD3,15942,-0.0345009661778981,0.82859007444041,-0.346821821322879,0.277819888967082,98.3478879973936,0.515557862072434
FOXA1,12022,0.0905452584334636,0.835696450197036,-0.765116816147389,0.946207333014316,98.4695672613814,3.74651261152595
MBD2,9597,-0.0157183355599387,0.837993170921282,-0.166394275315205,0.134957604195328,97.8806065855048,0.126645414936179
RFX3,21107,-0.0281957424774235,0.838027674072903,-0.298538469771836,0.242146984816989,97.6150127004987,0.398076526904386
CUX1,12235,0.0214707957754018,0.840381546483698,-0.187470841198778,0.230412432749582,98.6816005926936,0.248802195245499
PBX2,15739,0.0145567483585372,0.842889628474844,-0.129393272073809,0.158506768790883,97.2723596523429,0.109766683572965
RARA,5187,0.0294008726182894,0.846511337429095,-0.26829078995083,0.327092535187409,98.128615798858,0.485765323149912
GLIS2,4053,0.0361471959390438,0.847094913308173,-0.331267201845864,0.403561593723952,98.1641530771629,0.73079451430546
FOXA2,5251,-0.129666444589771,0.849496139344168,-1.46893576289415,1.20960287371461,99.1463099757922,9.41716223260805
MLX,29485,-0.0170709984744643,0.851545188512461,-0.195852912621285,0.161710915672356,98.3477213549926,0.181937796278465
MAX,9148,-0.0113122675761744,0.851985326274658,-0.13014031173462,0.107515776582271,97.0843878885956,0.0754505056205017
RB1,8324,-0.0160130253245236,0.867416467743387,-0.204013287651213,0.171987237002166,97.4986171194343,0.197204773748636
ARID4B,16797,-0.0107194368793395,0.868662128258312,-0.137775261661594,0.116336387902915,94.7827917203307,0.0831590429625796
ZNF292,22779,0.0181034658704668,0.868908890055616,-0.196881722901461,0.233088654642395,97.029111902249,0.256909639203825
TAF1,27472,-0.0116622715816348,0.871789414625681,-0.153295599464034,0.129971056300765,94.9718052832627,0.103074844166376
ZNF512,22214,-0.0216532828325183,0.873550971430288,-0.288318364604983,0.245011798939947,98.9794407611478,0.405268513893098
KAT7,16634,-0.0119792413327433,0.878463448673329,-0.165518919030714,0.141560436365227,97.6303637562785,0.128316166659278
BHLHE40,14287,-0.0245168645557241,0.884687632981037,-0.355843895355933,0.306810166244485,96.0693623364028,0.577197242746303
PAF1,19093,0.00472375814624597,0.903866002637936,-0.0719318523049195,0.0813793685974115,89.4933009134499,0.0272862658613284
SMARCE1,14832,-0.0112481687390351,0.904526218350014,-0.195048159900647,0.172551822422577,98.6877529121012,0.188704738290184
ZNF19,29615,-0.0121714825534911,0.918673634642655,-0.245810936343762,0.221467971236779,97.797190608985,0.305629577165807
POU2F2,5145,0.0229021926890003,0.925276301325054,-0.45569540974634,0.50149979512434,97.6643232351004,1.24794032497682
ZNF140,20958,-0.00580156813227595,0.928741398205263,-0.132951955187405,0.121348818922853,95.3974744501424,0.0849004956108573
ZBTB5,26074,0.0058754005135921,0.933867458619995,-0.132899921538628,0.144650722565812,96.8814072856506,0.101264458327859
NFE2,9638,-0.0164806149169767,0.946470994431586,-0.497592640204224,0.464631410370271,96.7021903740908,1.22943936948268
ZNF324,15808,0.00142804908193483,0.978856965124938,-0.104183916376919,0.107040014540789,94.913702756246,0.0591755427172534
SMAD5,9678,-0.00246848589468078,0.980865846674956,-0.204197292676409,0.199260320887048,98.1904977317032,0.225516983133662
AHR,21258,0.00200895762850516,0.990410489863833,-0.325597196202072,0.329615111459083,98.2512714616721,0.600776346723104
